NUTS,YEAR,ELC,LEVEL,geometry,AREA,POPULATION,GDP_cap,COMP_emp,CDD,HDD,ELC_cap,POP_density
AT21,2023,4694.04972192,2,"POLYGON ((4522751.2612 2668742.613, 4555161.946 2662389.4428000003, 4575782.6570999995 2670627.3467999995, 4599381.102 2665474.6390000004, 4609292.2369 2655196.4551, 4621593.138599999 2655568.1597000007, 4638176.7027 2669701.491699999, 4656329.2292 2663619.7195999995, 4683350.8409 2669927.308599999, 4688942.901799999 2671473.2507000007, 4701916.816299999 2659466.3616000004, 4702156.259299999 2644741.085999999, 4708765.1296999995 2628648.7771000005, 4696211.6099 2623087.5218, 4687023.0636 2610755.9064000007, 4680269.760500001 2604354.046, 4672386.9882 2595156.8956000004, 4661893.2820999995 2602363.9946, 4606152.070499999 2608175.0654000007, 4589828.600299999 2612229.3573000003, 4530306.198799999 2617285.803200001, 4527096.498 2619689.6187999994, 4529855.1293 2627740.1578, 4545432.259400001 2636324.135500001, 4522751.2612 2668742.613))",9393.036647002496,568984.0,43.4,47.24154,18.0,3280.0,8.24988,60.57508571326335
AT22,2021,10673.25815374,2,"POLYGON ((4723072.4749 2758571.9596999995, 4750867.4233 2744836.3982999995, 4760796.640699999 2734593.8402999993, 4780029.485200001 2728347.4551999997, 4786359.1337 2720266.3476, 4776791.9191 2712431.4378999993, 4785713.0998 2673003.2632, 4778298.5133 2654263.0853000004, 4781138.73 2636341.2249999996, 4763403.3181 2638817.9725, 4753009.4882 2637824.3693000004, 4741993.602 2628691.8389999997, 4734492.067299999 2630626.1513, 4708765.1296999995 2628648.7771000005, 4702156.259299999 2644741.085999999, 4701916.816299999 2659466.3616000004, 4688942.901799999 2671473.2507000007, 4683350.8409 2669927.308599999, 4656329.2292 2663619.7195999995, 4638176.7027 2669701.491699999, 4621593.138599999 2655568.1597000007, 4609292.2369 2655196.4551, 4618282.644099999 2678637.6546, 4613598.6281 2689644.6833999995, 4593951.8607 2692168.833799999, 4591350.7381 2713257.0657, 4602466.7202 2715644.0528999995, 4599935.9169 2735190.1634, 4608219.6544 2741685.0856, 4622043.6504999995 2740040.1943999995, 4625551.8412 2736536.5386999995, 4627216.223099999 2732154.6141, 4644437.1395 2731336.400800001, 4656075.525900001 2738295.8729999997, 4672971.800100001 2749487.1165999994, 4676275.6162 2748475.8258999996, 4680014.4482 2746538.018100001, 4702486.772700001 2749484.1655, 4711804.5307 2756071.9159999993, 4723072.4749 2758571.9596999995))",16386.98050973239,1247077.0,41.0,46.87747,26.0,3593.0,8.55862,76.10169544409652
AT22,2022,10602.27608088,2,"POLYGON ((4723072.4749 2758571.9596999995, 4750867.4233 2744836.3982999995, 4760796.640699999 2734593.8402999993, 4780029.485200001 2728347.4551999997, 4786359.1337 2720266.3476, 4776791.9191 2712431.4378999993, 4785713.0998 2673003.2632, 4778298.5133 2654263.0853000004, 4781138.73 2636341.2249999996, 4763403.3181 2638817.9725, 4753009.4882 2637824.3693000004, 4741993.602 2628691.8389999997, 4734492.067299999 2630626.1513, 4708765.1296999995 2628648.7771000005, 4702156.259299999 2644741.085999999, 4701916.816299999 2659466.3616000004, 4688942.901799999 2671473.2507000007, 4683350.8409 2669927.308599999, 4656329.2292 2663619.7195999995, 4638176.7027 2669701.491699999, 4621593.138599999 2655568.1597000007, 4609292.2369 2655196.4551, 4618282.644099999 2678637.6546, 4613598.6281 2689644.6833999995, 4593951.8607 2692168.833799999, 4591350.7381 2713257.0657, 4602466.7202 2715644.0528999995, 4599935.9169 2735190.1634, 4608219.6544 2741685.0856, 4622043.6504999995 2740040.1943999995, 4625551.8412 2736536.5386999995, 4627216.223099999 2732154.6141, 4644437.1395 2731336.400800001, 4656075.525900001 2738295.8729999997, 4672971.800100001 2749487.1165999994, 4676275.6162 2748475.8258999996, 4680014.4482 2746538.018100001, 4702486.772700001 2749484.1655, 4711804.5307 2756071.9159999993, 4723072.4749 2758571.9596999995))",16386.98050973239,1252922.0,42.7,46.840559999999996,24.0,3224.0,8.462039999999998,76.45838104560367
AT22,2023,10247.31937724,2,"POLYGON ((4723072.4749 2758571.9596999995, 4750867.4233 2744836.3982999995, 4760796.640699999 2734593.8402999993, 4780029.485200001 2728347.4551999997, 4786359.1337 2720266.3476, 4776791.9191 2712431.4378999993, 4785713.0998 2673003.2632, 4778298.5133 2654263.0853000004, 4781138.73 2636341.2249999996, 4763403.3181 2638817.9725, 4753009.4882 2637824.3693000004, 4741993.602 2628691.8389999997, 4734492.067299999 2630626.1513, 4708765.1296999995 2628648.7771000005, 4702156.259299999 2644741.085999999, 4701916.816299999 2659466.3616000004, 4688942.901799999 2671473.2507000007, 4683350.8409 2669927.308599999, 4656329.2292 2663619.7195999995, 4638176.7027 2669701.491699999, 4621593.138599999 2655568.1597000007, 4609292.2369 2655196.4551, 4618282.644099999 2678637.6546, 4613598.6281 2689644.6833999995, 4593951.8607 2692168.833799999, 4591350.7381 2713257.0657, 4602466.7202 2715644.0528999995, 4599935.9169 2735190.1634, 4608219.6544 2741685.0856, 4622043.6504999995 2740040.1943999995, 4625551.8412 2736536.5386999995, 4627216.223099999 2732154.6141, 4644437.1395 2731336.400800001, 4656075.525900001 2738295.8729999997, 4672971.800100001 2749487.1165999994, 4676275.6162 2748475.8258999996, 4680014.4482 2746538.018100001, 4702486.772700001 2749484.1655, 4711804.5307 2756071.9159999993, 4723072.4749 2758571.9596999995))",16386.98050973239,1265198.0,42.1,46.83129,25.0,3149.0,8.099380000000002,77.20751234485122
AT31,2021,14653.3689408,2,"POLYGON ((4624277.1894000005 2839622.7402999997, 4641505.738500001 2837187.209899999, 4651663.9683 2845246.5511000007, 4666960.763 2841107.5930000003, 4680267.486500001 2833529.7031999994, 4688301.636499999 2819349.191400001, 4689776.2969 2805059.8488999996, 4675427.5437 2796440.8738, 4656732.846899999 2801817.7792000007, 4654776.8215 2787028.4026999995, 4659253.963099999 2774810.9908000007, 4675665.1109 2764056.0321999993, 4676275.6162 2748475.8258999996, 4672971.800100001 2749487.1165999994, 4656075.525900001 2738295.8729999997, 4644437.1395 2731336.400800001, 4627216.223099999 2732154.6141, 4625551.8412 2736536.5386999995, 4622043.6504999995 2740040.1943999995, 4608219.6544 2741685.0856, 4599935.9169 2735190.1634, 4602466.7202 2715644.0528999995, 4591350.7381 2713257.0657, 4586019.3434999995 2715535.7107999995, 4583909.4299 2734408.124500001, 4585223.883099999 2739728.6897, 4567562.6800999995 2754104.7336, 4567548.3138999995 2771539.2345000003, 4558250.4069 2768274.2731, 4544161.352499999 2773820.8451000005, 4534508.8895 2768916.1735999994, 4525936.166999999 2781511.587099999, 4539906.565199999 2792493.4747, 4556759.177300001 2802949.1988999993, 4572402.1347 2812302.7816000003, 4574853.3708 2832082.245100001, 4580163.4092999995 2837016.5943, 4596341.521500001 2829133.7541000005, 4601794.366800001 2840349.2882000003, 4600312.774800001 2851666.636, 4603174.0754 2858273.119000001, 4624277.1894000005 2839622.7402999997))",11966.935045742195,1495608.0,46.6,49.43761,21.0,3276.0,9.7976,124.9783669990031
AT31,2022,14501.2562786,2,"POLYGON ((4624277.1894000005 2839622.7402999997, 4641505.738500001 2837187.209899999, 4651663.9683 2845246.5511000007, 4666960.763 2841107.5930000003, 4680267.486500001 2833529.7031999994, 4688301.636499999 2819349.191400001, 4689776.2969 2805059.8488999996, 4675427.5437 2796440.8738, 4656732.846899999 2801817.7792000007, 4654776.8215 2787028.4026999995, 4659253.963099999 2774810.9908000007, 4675665.1109 2764056.0321999993, 4676275.6162 2748475.8258999996, 4672971.800100001 2749487.1165999994, 4656075.525900001 2738295.8729999997, 4644437.1395 2731336.400800001, 4627216.223099999 2732154.6141, 4625551.8412 2736536.5386999995, 4622043.6504999995 2740040.1943999995, 4608219.6544 2741685.0856, 4599935.9169 2735190.1634, 4602466.7202 2715644.0528999995, 4591350.7381 2713257.0657, 4586019.3434999995 2715535.7107999995, 4583909.4299 2734408.124500001, 4585223.883099999 2739728.6897, 4567562.6800999995 2754104.7336, 4567548.3138999995 2771539.2345000003, 4558250.4069 2768274.2731, 4544161.352499999 2773820.8451000005, 4534508.8895 2768916.1735999994, 4525936.166999999 2781511.587099999, 4539906.565199999 2792493.4747, 4556759.177300001 2802949.1988999993, 4572402.1347 2812302.7816000003, 4574853.3708 2832082.245100001, 4580163.4092999995 2837016.5943, 4596341.521500001 2829133.7541000005, 4601794.366800001 2840349.2882000003, 4600312.774800001 2851666.636, 4603174.0754 2858273.119000001, 4624277.1894000005 2839622.7402999997))",11966.935045742195,1505140.0,47.7,49.35046,27.0,2888.0,9.634490000000001,125.77489509609438
AT31,2023,13859.291238,2,"POLYGON ((4624277.1894000005 2839622.7402999997, 4641505.738500001 2837187.209899999, 4651663.9683 2845246.5511000007, 4666960.763 2841107.5930000003, 4680267.486500001 2833529.7031999994, 4688301.636499999 2819349.191400001, 4689776.2969 2805059.8488999996, 4675427.5437 2796440.8738, 4656732.846899999 2801817.7792000007, 4654776.8215 2787028.4026999995, 4659253.963099999 2774810.9908000007, 4675665.1109 2764056.0321999993, 4676275.6162 2748475.8258999996, 4672971.800100001 2749487.1165999994, 4656075.525900001 2738295.8729999997, 4644437.1395 2731336.400800001, 4627216.223099999 2732154.6141, 4625551.8412 2736536.5386999995, 4622043.6504999995 2740040.1943999995, 4608219.6544 2741685.0856, 4599935.9169 2735190.1634, 4602466.7202 2715644.0528999995, 4591350.7381 2713257.0657, 4586019.3434999995 2715535.7107999995, 4583909.4299 2734408.124500001, 4585223.883099999 2739728.6897, 4567562.6800999995 2754104.7336, 4567548.3138999995 2771539.2345000003, 4558250.4069 2768274.2731, 4544161.352499999 2773820.8451000005, 4534508.8895 2768916.1735999994, 4525936.166999999 2781511.587099999, 4539906.565199999 2792493.4747, 4556759.177300001 2802949.1988999993, 4572402.1347 2812302.7816000003, 4574853.3708 2832082.245100001, 4580163.4092999995 2837016.5943, 4596341.521500001 2829133.7541000005, 4601794.366800001 2840349.2882000003, 4600312.774800001 2851666.636, 4603174.0754 2858273.119000001, 4624277.1894000005 2839622.7402999997))",11966.935045742195,1522825.0,46.5,49.11247,50.0,2792.0,9.10104,127.25271710585722
AT32,2021,3545.4702578,2,"POLYGON ((4544161.352499999 2773820.8451000005, 4558250.4069 2768274.2731, 4567548.3138999995 2771539.2345000003, 4567562.6800999995 2754104.7336, 4585223.883099999 2739728.6897, 4583909.4299 2734408.124500001, 4586019.3434999995 2715535.7107999995, 4591350.7381 2713257.0657, 4593951.8607 2692168.833799999, 4613598.6281 2689644.6833999995, 4618282.644099999 2678637.6546, 4609292.2369 2655196.4551, 4599381.102 2665474.6390000004, 4575782.6570999995 2670627.3467999995, 4555161.946 2662389.4428000003, 4522751.2612 2668742.613, 4507900.1439 2674011.7488, 4491314.129799999 2664310.289000001, 4483320.7127 2665352.2216, 4480015.202199999 2685979.1785000004, 4506106.080399999 2694248.4121000003, 4522549.8906 2710770.4014, 4514603.5298 2727668.8101000004, 4516279.3729 2731618.6976999994, 4523482.837200001 2733534.5822, 4541288.105 2714167.146400001, 4550492.988700001 2716598.8374000005, 4552292.8902 2733001.3610999994, 4540793.5769 2739959.0244999994, 4544278.1402 2754397.581599999, 4535816.2831 2765181.807, 4534508.8895 2768916.1735999994, 4544161.352499999 2773820.8451000005))",7230.640708533891,560710.0,51.5,48.59742,3.0,4129.0,6.323180000000001,77.54637833660131
AT32,2022,3562.2242799,2,"POLYGON ((4544161.352499999 2773820.8451000005, 4558250.4069 2768274.2731, 4567548.3138999995 2771539.2345000003, 4567562.6800999995 2754104.7336, 4585223.883099999 2739728.6897, 4583909.4299 2734408.124500001, 4586019.3434999995 2715535.7107999995, 4591350.7381 2713257.0657, 4593951.8607 2692168.833799999, 4613598.6281 2689644.6833999995, 4618282.644099999 2678637.6546, 4609292.2369 2655196.4551, 4599381.102 2665474.6390000004, 4575782.6570999995 2670627.3467999995, 4555161.946 2662389.4428000003, 4522751.2612 2668742.613, 4507900.1439 2674011.7488, 4491314.129799999 2664310.289000001, 4483320.7127 2665352.2216, 4480015.202199999 2685979.1785000004, 4506106.080399999 2694248.4121000003, 4522549.8906 2710770.4014, 4514603.5298 2727668.8101000004, 4516279.3729 2731618.6976999994, 4523482.837200001 2733534.5822, 4541288.105 2714167.146400001, 4550492.988700001 2716598.8374000005, 4552292.8902 2733001.3610999994, 4540793.5769 2739959.0244999994, 4544278.1402 2754397.581599999, 4535816.2831 2765181.807, 4534508.8895 2768916.1735999994, 4544161.352499999 2773820.8451000005))",7230.640708533891,562606.0,56.7,49.041489999999996,6.0,3697.0,6.331650000000001,77.80859576330352
AT32,2023,3457.97620088,2,"POLYGON ((4544161.352499999 2773820.8451000005, 4558250.4069 2768274.2731, 4567548.3138999995 2771539.2345000003, 4567562.6800999995 2754104.7336, 4585223.883099999 2739728.6897, 4583909.4299 2734408.124500001, 4586019.3434999995 2715535.7107999995, 4591350.7381 2713257.0657, 4593951.8607 2692168.833799999, 4613598.6281 2689644.6833999995, 4618282.644099999 2678637.6546, 4609292.2369 2655196.4551, 4599381.102 2665474.6390000004, 4575782.6570999995 2670627.3467999995, 4555161.946 2662389.4428000003, 4522751.2612 2668742.613, 4507900.1439 2674011.7488, 4491314.129799999 2664310.289000001, 4483320.7127 2665352.2216, 4480015.202199999 2685979.1785000004, 4506106.080399999 2694248.4121000003, 4522549.8906 2710770.4014, 4514603.5298 2727668.8101000004, 4516279.3729 2731618.6976999994, 4523482.837200001 2733534.5822, 4541288.105 2714167.146400001, 4550492.988700001 2716598.8374000005, 4552292.8902 2733001.3610999994, 4540793.5769 2739959.0244999994, 4544278.1402 2754397.581599999, 4535816.2831 2765181.807, 4534508.8895 2768916.1735999994, 4544161.352499999 2773820.8451000005))",7230.640708533891,568346.0,55.4,48.81438,11.0,3664.0,6.08428,78.60243966059818
AT33,2021,5484.963286300001,2,"MULTIPOLYGON (((4529855.1293 2627740.1578, 4527096.498 2619689.6187999994, 4510728.830499999 2621660.5086000003, 4485878.6379 2647206.7284999993, 4484113.6426 2656286.2589, 4491314.129799999 2664310.289000001, 4507900.1439 2674011.7488, 4522751.2612 2668742.613, 4545432.259400001 2636324.135500001, 4529855.1293 2627740.1578)), ((4505273.5417 2731242.8058, 4508981.8518 2727309.464299999, 4514603.5298 2727668.8101000004, 4522549.8906 2710770.4014, 4506106.080399999 2694248.4121000003, 4480015.202199999 2685979.1785000004, 4483320.7127 2665352.2216, 4456112.798800001 2653784.0874000005, 4444821.7107 2656889.1414, 4409680.1316 2650942.1194, 4396954.326400001 2629033.0062000006, 4371723.8826 2639102.1962, 4356848.7469999995 2638051.4913, 4356980.1711 2646951.0858999994, 4351049.216600001 2652336.4122, 4332066.8737 2637515.7503999993, 4329768.966499999 2646737.3989000004, 4337149.083000001 2671547.4711000007, 4334506.5766 2684074.9562, 4353847.0923 2698354.5829000007, 4355225.3652 2715902.9925999995, 4387765.814200001 2714092.2085999995, 4395879.224099999 2698559.6253999993, 4397789.8456999995 2698611.856899999, 4428275.4441 2704501.090399999, 4427326.055500001 2710091.6841, 4438610.219900001 2713203.2347999997, 4443880.2947 2721225.526799999, 4475984.664100001 2724949.8110000007, 4484143.8027 2725439.602600001, 4484982.354800001 2730607.0041000005, 4486207.440199999 2734939.1503, 4496572.345000001 2734271.410700001, 4505273.5417 2731242.8058)))",12619.813801128535,760105.0,43.7,46.363330000000005,0.0,4570.0,7.216060000000001,60.23107883985001
AT33,2022,5231.41670198,2,"MULTIPOLYGON (((4529855.1293 2627740.1578, 4527096.498 2619689.6187999994, 4510728.830499999 2621660.5086000003, 4485878.6379 2647206.7284999993, 4484113.6426 2656286.2589, 4491314.129799999 2664310.289000001, 4507900.1439 2674011.7488, 4522751.2612 2668742.613, 4545432.259400001 2636324.135500001, 4529855.1293 2627740.1578)), ((4505273.5417 2731242.8058, 4508981.8518 2727309.464299999, 4514603.5298 2727668.8101000004, 4522549.8906 2710770.4014, 4506106.080399999 2694248.4121000003, 4480015.202199999 2685979.1785000004, 4483320.7127 2665352.2216, 4456112.798800001 2653784.0874000005, 4444821.7107 2656889.1414, 4409680.1316 2650942.1194, 4396954.326400001 2629033.0062000006, 4371723.8826 2639102.1962, 4356848.7469999995 2638051.4913, 4356980.1711 2646951.0858999994, 4351049.216600001 2652336.4122, 4332066.8737 2637515.7503999993, 4329768.966499999 2646737.3989000004, 4337149.083000001 2671547.4711000007, 4334506.5766 2684074.9562, 4353847.0923 2698354.5829000007, 4355225.3652 2715902.9925999995, 4387765.814200001 2714092.2085999995, 4395879.224099999 2698559.6253999993, 4397789.8456999995 2698611.856899999, 4428275.4441 2704501.090399999, 4427326.055500001 2710091.6841, 4438610.219900001 2713203.2347999997, 4443880.2947 2721225.526799999, 4475984.664100001 2724949.8110000007, 4484143.8027 2725439.602600001, 4484982.354800001 2730607.0041000005, 4486207.440199999 2734939.1503, 4496572.345000001 2734271.410700001, 4505273.5417 2731242.8058)))",12619.813801128535,764102.0,48.2,46.695440000000005,0.0,4038.0,6.846489999999999,60.54780300575193
AT33,2023,5213.45198808,2,"MULTIPOLYGON (((4529855.1293 2627740.1578, 4527096.498 2619689.6187999994, 4510728.830499999 2621660.5086000003, 4485878.6379 2647206.7284999993, 4484113.6426 2656286.2589, 4491314.129799999 2664310.289000001, 4507900.1439 2674011.7488, 4522751.2612 2668742.613, 4545432.259400001 2636324.135500001, 4529855.1293 2627740.1578)), ((4505273.5417 2731242.8058, 4508981.8518 2727309.464299999, 4514603.5298 2727668.8101000004, 4522549.8906 2710770.4014, 4506106.080399999 2694248.4121000003, 4480015.202199999 2685979.1785000004, 4483320.7127 2665352.2216, 4456112.798800001 2653784.0874000005, 4444821.7107 2656889.1414, 4409680.1316 2650942.1194, 4396954.326400001 2629033.0062000006, 4371723.8826 2639102.1962, 4356848.7469999995 2638051.4913, 4356980.1711 2646951.0858999994, 4351049.216600001 2652336.4122, 4332066.8737 2637515.7503999993, 4329768.966499999 2646737.3989000004, 4337149.083000001 2671547.4711000007, 4334506.5766 2684074.9562, 4353847.0923 2698354.5829000007, 4355225.3652 2715902.9925999995, 4387765.814200001 2714092.2085999995, 4395879.224099999 2698559.6253999993, 4397789.8456999995 2698611.856899999, 4428275.4441 2704501.090399999, 4427326.055500001 2710091.6841, 4438610.219900001 2713203.2347999997, 4443880.2947 2721225.526799999, 4475984.664100001 2724949.8110000007, 4484143.8027 2725439.602600001, 4484982.354800001 2730607.0041000005, 4486207.440199999 2734939.1503, 4496572.345000001 2734271.410700001, 4505273.5417 2731242.8058)))",12619.813801128535,771304.0,48.2,46.643370000000004,1.0,4035.0,6.75927,61.11849288386693
AT34,2021,2808.36480621,2,"POLYGON ((4329768.966499999 2646737.3989000004, 4332066.8737 2637515.7503999993, 4314190.225500001 2646299.66, 4309306.0156 2655629.7525999993, 4291125.0428 2660883.3062999994, 4292201.6435 2670971.976399999, 4285464.4256 2684223.103700001, 4295362.803099999 2698921.9991999995, 4287756.7698 2714352.1854, 4318575.4584 2714736.6659999993, 4320964.2509 2707711.6807000004, 4329640.4778 2695636.535599999, 4335951.102499999 2694906.7807, 4334506.5766 2684074.9562, 4337149.083000001 2671547.4711000007, 4329768.966499999 2646737.3989000004))",2602.1100342091013,399237.0,50.4,50.67833,5.0,3897.0,7.03433,153.42817742192295
AT34,2022,2773.88432594,2,"POLYGON ((4329768.966499999 2646737.3989000004, 4332066.8737 2637515.7503999993, 4314190.225500001 2646299.66, 4309306.0156 2655629.7525999993, 4291125.0428 2660883.3062999994, 4292201.6435 2670971.976399999, 4285464.4256 2684223.103700001, 4295362.803099999 2698921.9991999995, 4287756.7698 2714352.1854, 4318575.4584 2714736.6659999993, 4320964.2509 2707711.6807000004, 4329640.4778 2695636.535599999, 4335951.102499999 2694906.7807, 4334506.5766 2684074.9562, 4337149.083000001 2671547.4711000007, 4329768.966499999 2646737.3989000004))",2602.1100342091013,401674.0,55.4,50.55732,12.0,3323.0,6.90581,154.36472505748085
AT34,2023,2667.10129785,2,"POLYGON ((4329768.966499999 2646737.3989000004, 4332066.8737 2637515.7503999993, 4314190.225500001 2646299.66, 4309306.0156 2655629.7525999993, 4291125.0428 2660883.3062999994, 4292201.6435 2670971.976399999, 4285464.4256 2684223.103700001, 4295362.803099999 2698921.9991999995, 4287756.7698 2714352.1854, 4318575.4584 2714736.6659999993, 4320964.2509 2707711.6807000004, 4329640.4778 2695636.535599999, 4335951.102499999 2694906.7807, 4334506.5766 2684074.9562, 4337149.083000001 2671547.4711000007, 4329768.966499999 2646737.3989000004))",2602.1100342091013,406395.0,47.8,50.32897,17.0,3353.0,6.56283,156.1790218927163
BE10,2021,4823.393548256503,2,"POLYGON ((3918539.9000000004 3093738.3158, 3919617.4396 3102383.1011999995, 3929927.3838 3102384.6772000007, 3932557.7106999997 3090371.024, 3925197.512 3087208.680400001, 3918539.9000000004 3093738.3158))",158.8933328729698,1226329.0,71.0,70.01800999999999,5.0,2604.0,3.9331970036234187,7717.938681419762
BE10,2022,4670.312432152992,2,"POLYGON ((3918539.9000000004 3093738.3158, 3919617.4396 3102383.1011999995, 3929927.3838 3102384.6772000007, 3932557.7106999997 3090371.024, 3925197.512 3087208.680400001, 3918539.9000000004 3093738.3158))",158.8933328729698,1228655.0,71.1,70.3349,30.0,2196.0,3.801158528759491,7732.577432825774
BE10,2023,4488.499390322509,2,"POLYGON ((3918539.9000000004 3093738.3158, 3919617.4396 3102383.1011999995, 3929927.3838 3102384.6772000007, 3932557.7106999997 3090371.024, 3925197.512 3087208.680400001, 3918539.9000000004 3093738.3158))",158.8933328729698,1253178.0,71.2,72.44319999999999,11.0,2188.0,3.5816934149199144,7886.913675615806
BE21,2021,8404.06390114,2,"POLYGON ((3957506.818499999 3167694.4761999995, 3964175.1262999997 3159537.9498999994, 3976686.7293 3162365.153999999, 3980658.9135 3157888.2239999995, 3980657.8693000004 3148906.1724999994, 3988851.4396 3138673.9134, 3989654.5253999997 3125837.1207999997, 3969295.0646 3114697.535, 3955878.9864000008 3116088.9735000003, 3937266.6898 3112244.1845999993, 3917526.6973 3118742.8022000007, 3913536.4058999997 3126243.706599999, 3922957.1917000003 3128159.4564999994, 3920366.332800001 3153922.6905000005, 3920660.2127 3156217.704, 3923161.9311999995 3156164.4332, 3930822.8017999995 3154475.330499999, 3932754.5588000007 3163330.3485000003, 3938554.2918999996 3165471.1786, 3950633.7397000007 3159702.9375, 3957506.818499999 3167694.4761999995))",2943.477658744859,1879318.0,49.9,60.78016,6.0,2595.0,4.471868997764083,638.4685796464879
BE21,2022,8046.29797969256,2,"POLYGON ((3957506.818499999 3167694.4761999995, 3964175.1262999997 3159537.9498999994, 3976686.7293 3162365.153999999, 3980658.9135 3157888.2239999995, 3980657.8693000004 3148906.1724999994, 3988851.4396 3138673.9134, 3989654.5253999997 3125837.1207999997, 3969295.0646 3114697.535, 3955878.9864000008 3116088.9735000003, 3937266.6898 3112244.1845999993, 3917526.6973 3118742.8022000007, 3913536.4058999997 3126243.706599999, 3922957.1917000003 3128159.4564999994, 3920366.332800001 3153922.6905000005, 3920660.2127 3156217.704, 3923161.9311999995 3156164.4332, 3930822.8017999995 3154475.330499999, 3932754.5588000007 3163330.3485000003, 3938554.2918999996 3165471.1786, 3950633.7397000007 3159702.9375, 3957506.818499999 3167694.4761999995))",2943.477658744859,1890627.0,52.6,61.243300000000005,21.0,2247.0,4.25588864418659,642.3106336082029
BE21,2023,7699.947503733578,2,"POLYGON ((3957506.818499999 3167694.4761999995, 3964175.1262999997 3159537.9498999994, 3976686.7293 3162365.153999999, 3980658.9135 3157888.2239999995, 3980657.8693000004 3148906.1724999994, 3988851.4396 3138673.9134, 3989654.5253999997 3125837.1207999997, 3969295.0646 3114697.535, 3955878.9864000008 3116088.9735000003, 3937266.6898 3112244.1845999993, 3917526.6973 3118742.8022000007, 3913536.4058999997 3126243.706599999, 3922957.1917000003 3128159.4564999994, 3920366.332800001 3153922.6905000005, 3920660.2127 3156217.704, 3923161.9311999995 3156164.4332, 3930822.8017999995 3154475.330499999, 3932754.5588000007 3163330.3485000003, 3938554.2918999996 3165471.1786, 3950633.7397000007 3159702.9375, 3957506.818499999 3167694.4761999995))",2943.477658744859,1915921.0,52.2,62.140589999999996,11.0,2183.0,4.018927452506433,650.9038702257302
BE22,2021,3948.39909643,2,"MULTIPOLYGON (((4031283.6809 3079646.3924000002, 4025883.6818000004 3075418.9510999992, 4016501.8027 3080744.5735, 4023087.5435000006 3082262.0818000007, 4031283.6809 3079646.3924000002)), ((4017252.1834999993 3086772.5351, 3998616.4363 3077635.5416, 3984946.9334999993 3079341.1854999997, 3975414.3343 3077940.645199999, 3981135.1241999995 3097893.380000001, 3974617.6247000005 3103219.0020000003, 3977755.5764000006 3112821.5955999997, 3969295.0646 3114697.535, 3989654.5253999997 3125837.1207999997, 3988851.4396 3138673.9134, 4007308.7458999995 3140154.5013999995, 4011459.8396000005 3132703.4902999997, 4026691.607000001 3125211.9022000004, 4026610.5578000005 3113861.8872999996, 4024033.4265 3108310.8542, 4016424.718699999 3093692.2059000004, 4017252.1834999993 3086772.5351)))",2374.996864132301,883228.0,34.4,51.36019,9.0,2649.0,4.470418845903889,371.88596470955133
BE22,2022,3787.134455601935,2,"MULTIPOLYGON (((4031283.6809 3079646.3924000002, 4025883.6818000004 3075418.9510999992, 4016501.8027 3080744.5735, 4023087.5435000006 3082262.0818000007, 4031283.6809 3079646.3924000002)), ((4017252.1834999993 3086772.5351, 3998616.4363 3077635.5416, 3984946.9334999993 3079341.1854999997, 3975414.3343 3077940.645199999, 3981135.1241999995 3097893.380000001, 3974617.6247000005 3103219.0020000003, 3977755.5764000006 3112821.5955999997, 3969295.0646 3114697.535, 3989654.5253999997 3125837.1207999997, 3988851.4396 3138673.9134, 4007308.7458999995 3140154.5013999995, 4011459.8396000005 3132703.4902999997, 4026691.607000001 3125211.9022000004, 4026610.5578000005 3113861.8872999996, 4024033.4265 3108310.8542, 4016424.718699999 3093692.2059000004, 4017252.1834999993 3086772.5351)))",2374.996864132301,888913.0,35.9,51.668099999999995,29.0,2279.0,4.260410698911969,374.2796520806195
BE22,2023,3657.42696588099,2,"MULTIPOLYGON (((4031283.6809 3079646.3924000002, 4025883.6818000004 3075418.9510999992, 4016501.8027 3080744.5735, 4023087.5435000006 3082262.0818000007, 4031283.6809 3079646.3924000002)), ((4017252.1834999993 3086772.5351, 3998616.4363 3077635.5416, 3984946.9334999993 3079341.1854999997, 3975414.3343 3077940.645199999, 3981135.1241999995 3097893.380000001, 3974617.6247000005 3103219.0020000003, 3977755.5764000006 3112821.5955999997, 3969295.0646 3114697.535, 3989654.5253999997 3125837.1207999997, 3988851.4396 3138673.9134, 4007308.7458999995 3140154.5013999995, 4011459.8396000005 3132703.4902999997, 4026691.607000001 3125211.9022000004, 4026610.5578000005 3113861.8872999996, 4024033.4265 3108310.8542, 4016424.718699999 3093692.2059000004, 4017252.1834999993 3086772.5351)))",2374.996864132301,898619.0,35.8,52.57049,21.0,2232.0,4.0700530100977055,378.3663943187176
