NUTS_CODE;YEAR;MONTH;CDD;HDD
UKM6;1993;3;0;390.71
UKM6;1993;4;0;326.83
UKM6;1993;5;0;291.67
UKM6;1993;6;0;185.58
UKM6;1993;7;0;184.29
UKM6;1993;8;0;187.08
UKM6;1993;9;0;228.3
UKM6;1993;10;0;349.24
UKM6;1993;11;0;405.03
UKM6;1993;12;0;490.53
UKM6;1994;1;0;459.12
UKM6;1994;2;0;435.91
UKM6;1994;3;0;428.43
UKM6;1994;4;0;362.39
UKM6;1994;5;0;308.16
UKM6;1994;6;0;202.79
UKM6;1994;7;0;104.12
UKM6;1994;8;0;159.55
UKM6;1994;9;0;228.39
UKM6;1994;10;0;303.46
UKM6;1994;11;0;292.18
UKM6;1994;12;0;412.71
UKM6;1995;1;0;471.15
UKM6;1995;2;0;406.4
UKM6;1995;3;0;456.16
UKM6;1995;4;0;351.64
UKM6;1995;5;0;282.56
UKM6;1995;6;0;181.97
UKM6;1995;7;0;99.37
UKM6;1995;8;0;67.65
UKM6;1995;9;0;198.75
UKM6;1995;10;0;229.83
UKM6;1995;11;0;338.06
UKM6;1995;12;0;524.61
UKM6;1996;1;0;411.99
UKM6;1996;2;0;448.34
UKM6;1996;3;0;434.16
UKM6;1996;4;0;321.43
UKM6;1996;5;0;338.12
UKM6;1996;6;0;186.42
UKM6;1996;7;0;153.51
UKM6;1996;8;0;112.34
UKM6;1996;9;0;173.72
UKM6;1996;10;0;252.8
UKM6;1996;11;0;423.22
UKM6;1996;12;0;481.17
UKM6;1997;1;0;461.57
UKM6;1997;2;0;378.93
UKM6;1997;3;0;349.73
UKM6;1997;4;0;322.46
UKM6;1997;5;0;279.28
UKM6;1997;6;0;198.48
UKM6;1997;7;0;93.59
UKM6;1997;8;0;65.96
UKM6;1997;9;0;197.63
UKM6;1997;10;0;289.29
UKM6;1997;11;0;307.46
UKM6;1997;12;0;399.07
UKM6;1998;1;0;424.47
UKM6;1998;2;0;301.88
UKM6;1998;3;0;384.24
UKM6;1998;4;0;372.83
UKM6;1998;5;0;247.52
UKM6;1998;6;0;209.67
UKM6;1998;7;0;164.22
UKM6;1998;8;0;147.66
UKM6;1998;9;0;158.73
UKM6;1998;10;0;318.24
UKM6;1998;11;0;375.18
UKM6;1998;12;0;401.33
UKM6;1999;1;0;435.25
UKM6;1999;2;0;402.96
UKM6;1999;3;0;388.3
UKM6;1999;4;0;312.48
UKM6;1999;5;0;245.92
UKM6;1999;6;0;205.12
UKM6;1999;7;0;112.01
UKM6;1999;8;0;142.13
UKM6;1999;9;0;145.92
UKM6;1999;10;0;262.5
UKM6;1999;11;0;337.35
UKM6;1999;12;0;466.79
UKM6;2000;1;0;407.53
UKM6;2000;2;0;391.5
UKM6;2000;3;0;373.18
UKM6;2000;4;0;366.38
UKM6;2000;5;0;251.8
UKM6;2000;6;0;201.24
UKM6;2000;7;0;139.53
UKM6;2000;8;0;118.72
UKM6;2000;9;0;169.13
UKM6;2000;10;0;276.69
UKM6;2000;11;0;376.01
UKM6;2000;12;0;425.35
UKM6;2001;1;0;494.41
UKM6;2001;2;0;428.64
UKM6;2001;3;0;462.07
UKM6;2001;4;0;364.27
UKM6;2001;5;0;230.27
UKM6;2001;6;0;208.63
UKM6;2001;7;0;143.72
UKM6;2001;8;0;135.21
UKM6;2001;9;0;203.77
UKM6;2001;10;0;208.21
UKM6;2001;11;0;335.25
UKM6;2001;12;0;457.55
UKM6;2002;1;0;392.84
UKM6;2002;2;0;390.6
UKM6;2002;3;0;383.31
UKM6;2002;4;0;310.97
UKM6;2002;5;0;249.02
UKM6;2002;6;0;161.87
UKM6;2002;7;0;152.06
UKM6;2002;8;0;107.66
UKM6;2002;9;0;168.74
UKM6;2002;10;0;325.18
UKM6;2002;11;0;331.8
UKM6;2002;12;0;430.82
UKM6;2003;1;0;457.22
UKM6;2003;2;0;398.33
UKM6;2003;3;0;357.24
UKM6;2003;4;0;277.19
UKM6;2003;5;0;264.46
UKM6;2003;6;0;134.6
UKM6;2003;7;0;71.98
UKM6;2003;8;0;101.41
UKM6;2003;9;0;178.67
UKM6;2003;10;0;334.8
UKM6;2003;11;0;327.45
UKM6;2003;12;0;436.33
UKM6;2004;1;0;431.13
UKM6;2004;2;0;414.99
UKM6;2004;3;0;387.41
UKM6;2004;4;0;302.83
UKM6;2004;5;0;248.54
UKM6;2004;6;0;173.67
UKM6;2004;7;0;143.74
UKM6;2004;8;0;92.74
UKM6;2004;9;0;179.31
UKM6;2004;10;0;305.04
UKM6;2004;11;0;335.48
UKM6;2004;12;0;391
UKM6;2005;1;0;397.38
UKM6;2005;2;0;403.15
UKM6;2005;3;0;366.55
UKM6;2005;4;0;326.22
UKM6;2005;5;0;299.28
UKM6;2005;6;0;158.86
UKM6;2005;7;0;132.91
UKM6;2005;8;0;136.17
UKM6;2005;9;0;166.53
UKM6;2005;10;0;239.03
UKM6;2005;11;0;371.64
UKM6;2005;12;0;408.05
UKM6;2006;1;0;420.31
UKM6;2006;2;0;393.19
UKM6;2006;3;0;465.44
UKM6;2006;4;0;359.52
UKM6;2006;5;0;277.99
UKM6;2006;6;0;150.52
UKM6;2006;7;0;58.12
UKM6;2006;8;0;136.94
UKM6;2006;9;0;124.86
UKM6;2006;10;0;237.02
UKM6;2006;11;0;338.33
UKM6;2006;12;0;391.14
UKM6;2007;1;0;396.47
UKM6;2007;2;0;367.48
UKM6;2007;3;0;379.16
UKM6;2007;4;0;262.7
UKM6;2007;5;0;282.3
UKM6;2007;6;0;172.86
UKM6;2007;7;0;156.88
UKM6;2007;8;0;159.64
UKM6;2007;9;0;208.17
UKM6;2007;10;0;240.3
UKM6;2007;11;0;335.34
UKM6;2007;12;0;424.88
UKM6;2008;1;0;437.85
UKM6;2008;2;0;379.66
UKM6;2008;3;0;431.7
UKM6;2008;4;0;355.26
UKM6;2008;5;0;215.74
UKM6;2008;6;0;196.43
UKM6;2008;7;0;105.62
UKM6;2008;8;0;120.99
UKM6;2008;9;0;192.29
UKM6;2008;10;0;316.02
UKM6;2008;11;0;371.57
UKM6;2008;12;0;459.94
UKM6;2009;1;0;446.2
UKM6;2009;2;0;400.29
UKM6;2009;3;0;385.57
UKM6;2009;4;0;289.65
UKM6;2009;5;0;259.98
UKM6;2009;6;0;166.36
UKM6;2009;7;0;118.12
UKM6;2009;8;0;121.8
UKM6;2009;9;0;171.51
UKM6;2009;10;0;265.31
UKM6;2009;11;0;355.59
UKM6;2009;12;0;525.28
UKM6;2010;1;0;524.34
UKM6;2010;2;0;476.28
UKM6;2010;3;0;423.28
UKM6;2010;4;0;333.86
UKM6;2010;5;0;292.55
UKM6;2010;6;0;149.99
UKM6;2010;7;0;137.07
UKM6;2010;8;0;164.68
UKM6;2010;9;0;187.52
UKM6;2010;10;0;288.2
UKM6;2010;11;0;439.34
UKM6;2010;12;0;589.5
UKM6;2011;1;0;464.24
UKM6;2011;2;0;377.12
UKM6;2011;3;0;397.16
UKM6;2011;4;0;249.08
UKM6;2011;5;0;258.41
UKM6;2011;6;0;211.34
UKM6;2011;7;0;150.33
UKM6;2011;8;0;169.99
UKM6;2011;9;0;166.27
UKM6;2011;10;0;251.39
UKM6;2011;11;0;288.27
UKM6;2011;12;0;443.19
UKM6;2012;1;0;438.27
UKM6;2012;2;0;365.74
UKM6;2012;3;0;318.27
UKM6;2012;4;0;377.64
UKM6;2012;5;0;275.31
UKM6;2012;6;0;218
UKM6;2012;7;0;164.52
UKM6;2012;8;0;121.76
UKM6;2012;9;0;214.86
UKM6;2012;10;0;350.6
UKM6;2012;11;0;383.06
UKM6;2012;12;0;470.62
UKM6;2013;1;0;441.85
UKM6;2013;2;0;418.86
UKM6;2013;3;0;487.95
UKM6;2013;4;0;386.22
UKM6;2013;5;0;290.86
UKM6;2013;6;0;183.08
UKM6;2013;7;0;65.88
UKM6;2013;8;0;114.4
UKM6;2013;9;0;186.02
UKM6;2013;10;0;250.5
UKM6;2013;11;0;384.96
UKM6;2013;12;0;381.7
UKM6;2014;1;0;428.54
UKM6;2014;2;0;379.89
UKM6;2014;3;0;368.64
UKM6;2014;4;0;286.94
UKM6;2014;5;0;246.86
UKM6;2014;6;0;138.84
UKM6;2014;7;0;88.29
UKM6;2014;8;0;165.87
UKM6;2014;9;0;145.94
UKM6;2014;10;0;262.49
UKM6;2014;11;0;327.04
UKM6;2014;12;0;439.98
UKM6;2015;1;0;460.33
UKM6;2015;2;0;396.92
UKM6;2015;3;0;401.63
UKM6;2015;4;0;338.88
UKM6;2015;5;0;318.42
UKM6;2015;6;0;222.67
UKM6;2015;7;0;168.82
UKM6;2015;8;0;139.38
UKM6;2015;9;0;198.67
UKM6;2015;10;0;261.34
UKM6;2015;11;0;336.14
UKM6;2015;12;0;375.44
UKM6;2016;1;0;448.28
UKM6;2016;2;0;438.13
UKM6;2016;3;0;392.9
UKM6;2016;4;0;373.5
UKM6;2016;5;0;242.13
UKM6;2016;6;0;153.87
UKM6;2016;7;0;141.09
UKM6;2016;8;0;126.9
UKM6;2016;9;0;139.33
UKM6;2016;10;0;273.41
UKM6;2016;11;0;407.4
UKM6;2016;12;0;360.52
UKM6;2017;1;0;413.56
UKM6;2017;2;0;369.89
UKM6;2017;3;0;373.8
UKM6;2017;4;0;325.56
UKM6;2017;5;0;213.06
UKM6;2017;6;0;169.93
UKM6;2017;7;0;144.77
UKM6;2017;8;0;140.15
UKM6;2017;9;0;185.92
UKM6;2017;10;0;245.2
UKM6;2017;11;0;393.65
UKM6;2017;12;0;436.37
UKM6;2018;1;0;473.41
UKM6;2018;2;0;433.91
UKM6;2018;3;0;460.51
UKM6;2018;4;0;329.3
UKM6;2018;5;0;209.71
UKM6;2018;6;0;134.47
UKM6;2018;7;0;71.21
UKM6;2018;8;0;143.54
UKM6;2018;9;0;210.57
UKM6;2018;10;0;287.98
UKM6;2018;11;0;332.34
UKM6;2018;12;0;401.17
UKM6;2019;1;0;456.13
UKM6;2019;2;0;335.5
UKM6;2019;3;0;377.12
UKM6;2019;4;0;286.78
UKM6;2019;5;0;294.95
UKM6;2019;6;0;181.46
UKM6;2019;7;0;81.84
UKM6;2019;8;0;100.55
UKM6;2019;9;0;176.83
UKM6;2019;10;0;311.55
UKM6;2019;11;0;410.45
UKM6;2019;12;0;410.5
UKM6;2020;1;0;387.06
UKM6;2020;2;0;416.78
UKM8;1978;1;0;431.53
UKM8;1978;2;0;387.94
UKM8;1978;3;0;375.09
UKM8;1978;4;0;302.3
UKM8;1978;5;0;224.99
UKM8;1978;6;0;137.88
UKM8;1978;7;0;50.05
UKM8;1978;8;0;68.76
UKM8;1978;9;0;157.27
UKM8;1978;10;0;258.65
UKM8;1978;11;0;343.26
UKM8;1978;12;0;427.41
UKM8;1979;1;0;559.64
UKM8;1979;2;0;473.07
UKM8;1979;3;0;446.82
UKM8;1979;4;0;354.9
UKM8;1979;5;0;308.7
UKM8;1979;6;0;153.59
UKM8;1979;7;0;116.51
UKM8;1979;8;0;152.66
UKM8;1979;9;0;178.95
UKM8;1979;10;0;233.82
UKM8;1979;11;0;365
UKM8;1979;12;0;430.89
UKM8;1980;1;0;500.05
UKM8;1980;2;0;394.4
UKM8;1980;3;0;444.67
UKM8;1980;4;0;301.84
UKM8;1980;5;0;235.85
UKM8;1980;6;0;170.09
UKM8;1980;7;0;139.22
UKM8;1980;8;0;108.87
UKM8;1980;9;0;139.36
UKM8;1980;10;0;313.95
UKM8;1980;11;0;370.72
UKM8;1980;12;0;400.84
UKM8;1981;1;0;433.89
UKM8;1981;2;0;417.33
UKM8;1981;3;0;369.41
UKM8;1981;4;0;335.81
UKM8;1981;5;0;230.89
UKM8;1981;6;0;172.81
UKM8;1981;7;0;121.08
UKM8;1981;8;0;88.28
UKM8;1981;9;0;148.67
UKM8;1981;10;0;361.1
UKM8;1981;11;0;335.67
UKM8;1981;12;0;562.37
UKM8;1982;1;0;496.62
UKM8;1982;2;0;370.7
UKM8;1982;3;0;398.9
UKM8;1982;4;0;302.9
UKM8;1982;5;0;248.43
UKM8;1982;6;0;141.23
UKM8;1982;7;0;71.32
UKM8;1982;8;0;109.08
UKM8;1982;9;0;174.72
UKM8;1982;10;0;272.4
UKM8;1982;11;0;359.35
UKM8;1982;12;0;453.56
UKM8;1983;1;0;387.1
UKM8;1983;2;0;452.25
UKM8;1983;3;0;376.6
UKM8;1983;4;0;377.27
UKM8;1983;5;0;287.06
UKM8;1983;6;0;172.93
UKM8;1983;7;0;43.97
UKM8;1983;8;0;48.17
UKM8;1983;9;0;186.09
UKM8;1983;10;0;268.22
UKM8;1983;11;0;341.5
UKM8;1983;12;0;386.42
UKM8;1984;1;0;491.41
UKM8;1984;2;0;415.06
UKM8;1984;3;0;425.08
UKM8;1984;4;0;318.99
UKM8;1984;5;0;270.01
UKM8;1984;6;0;148.74
UKM8;1984;7;0;71.04
UKM8;1984;8;0;76.97
UKM8;1984;9;0;190.64
UKM8;1984;10;0;262.85
UKM8;1984;11;0;340.81
UKM8;1984;12;0;403.15
UKM8;1985;1;0;542.7
UKM8;1985;2;0;423.02
UKM8;1985;3;0;433.51
UKM8;1985;4;0;323.81
UKM8;1985;5;0;262.55
UKM8;1985;6;0;204.71
UKM8;1985;7;0;106.37
UKM8;1985;8;0;156.06
UKM8;1985;9;0;163.22
UKM8;1985;10;0;247.84
UKM8;1985;11;0;456.4
UKM8;1985;12;0;408.72
UKM8;1986;1;0;483.69
UKM8;1986;2;0;510.57
UKM8;1986;3;0;414.49
UKM8;1986;4;0;396.87
UKM8;1986;5;0;257.16
UKM8;1986;6;0;153.49
UKM8;1986;7;0;123.05
UKM8;1986;8;0;195.25
UKM8;1986;9;0;229.96
UKM8;1986;10;0;259.17
UKM8;1986;11;0;332.51
UKM8;1986;12;0;414.23
UKM8;1987;1;0;522.18
UKM8;1987;2;0;417.39
UKM8;1987;3;0;443.15
UKM8;1987;4;0;291.6
UKM8;1987;5;0;278.4
UKM8;1987;6;0;215.87
UKM8;1987;7;0;97.15
UKM8;1987;8;0;134.12
UKM8;1987;9;0;189.33
UKM8;1987;10;0;316.32
UKM8;1987;11;0;360.04
UKM8;1987;12;0;410.09
UKM8;1988;1;0;435.44
UKM8;1988;2;0;397.75
UKM8;1988;3;0;402.09
UKM8;1988;4;0;325.99
UKM8;1988;5;0;243.46
UKM8;1988;6;0;132.32
UKM8;1988;7;0;134.68
UKM8;1988;8;0;118.95
UKM8;1988;9;0;176.2
UKM8;1988;10;0;270.12
UKM8;1988;11;0;374.16
UKM8;1988;12;0;333.25
UKM8;1989;1;0;345.14
UKM8;1989;2;0;352.41
UKM8;1989;3;0;379.02
UKM8;1989;4;0;363.87
UKM8;1989;5;0;217.22
UKM8;1989;6;0;153.75
UKM8;1989;7;0;43.83
UKM8;1989;8;0;103.51
UKM8;1989;9;0;183.34
UKM8;1989;10;0;238.23
UKM8;1989;11;0;377.47
UKM8;1989;12;0;474.46
UKM8;1990;1;0;385.09
UKM8;1990;2;0;345.34
UKM8;1990;3;0;329.96
UKM8;1990;4;0;327.13
UKM8;1990;5;0;218.44
UKM8;1990;6;0;168.93
UKM8;1990;7;0;80.88
UKM8;1990;8;0;72.06
UKM8;1990;9;0;195.49
UKM8;1990;10;0;246.24
UKM8;1990;11;0;379.18
UKM8;1990;12;0;438.26
UKM8;1991;1;0;493.07
UKM8;1991;2;0;450.02
UKM8;1991;3;0;359.74
UKM8;1991;4;0;320.75
UKM8;1991;5;0;240.88
UKM8;1991;6;0;206.84
UKM8;1991;7;0;43.85
UKM8;1991;8;0;53.48
UKM8;1991;9;0;156.46
UKM8;1991;10;0;279.21
UKM8;1991;11;0;364.38
UKM8;1991;12;0;420.22
UKM8;1992;1;0;445.67
UKM8;1992;2;0;365.34
UKM8;1992;3;0;356.72
UKM8;1992;4;0;320.68
UKM8;1992;5;0;193.2
UKM8;1992;6;0;89.5
UKM8;1992;7;0;103.6
UKM8;1992;8;0;146.69
UKM8;1992;9;0;193.04
UKM8;1992;10;0;376.87
UKM8;1992;11;0;372.78
UKM8;1992;12;0;457.47
UKM8;1993;1;0;412.78
UKM8;1993;2;0;340.18
UKM8;1993;3;0;375.54
UKM8;1993;4;0;297.93
UKM8;1993;5;0;258.87
UKM8;1993;6;0;136.84
UKM8;1993;7;0;135.66
UKM8;1993;8;0;149.51
UKM8;1993;9;0;203.53
UKM8;1993;10;0;344.01
UKM8;1993;11;0;421.66
UKM8;1993;12;0;461.61
UKM8;1994;1;0;441.7
UKM8;1994;2;0;436.94
UKM8;1994;3;0;387.54
UKM8;1994;4;0;343.45
UKM8;1994;5;0;282.77
UKM8;1994;6;0;168.7
UKM8;1994;7;0;79.19
UKM8;1994;8;0;131.86
UKM8;1994;9;0;205.86
UKM8;1994;10;0;280.78
UKM8;1994;11;0;273.18
UKM8;1994;12;0;400.28
UKM8;1995;1;0;460.65
UKM8;1995;2;0;374.55
UKM8;1995;3;0;429.34
UKM8;1995;4;0;307.22
UKM8;1995;5;0;247.5
UKM8;1995;6;0;132.54
UKM8;1995;7;0;60.5
UKM8;1995;8;0;37.35
UKM8;1995;9;0;173.02
UKM8;1995;10;0;190.3
UKM8;1995;11;0;326.46
UKM8;1995;12;0;536.42
UKM8;1996;1;0;406.79
UKM8;1996;2;0;439.01
UKM8;1996;3;0;432.57
UKM8;1996;4;0;311.41
UKM8;1996;5;0;309.28
UKM8;1996;6;0;151.23
UKM8;1996;7;0;97.56
UKM8;1996;8;0;56.9
UKM8;1996;9;0;150.95
UKM8;1996;10;0;224.96
UKM8;1996;11;0;404.4
UKM8;1996;12;0;471.87
UKM8;1997;1;0;468.89
UKM8;1997;2;0;348.68
UKM8;1997;3;0;329.21
UKM8;1997;4;0;279.85
UKM8;1997;5;0;244.29
UKM8;1997;6;0;145.8
UKM8;1997;7;0;52.74
UKM8;1997;8;0;43.01
UKM8;1997;9;0;168.08
UKM8;1997;10;0;269.14
UKM8;1997;11;0;295.17
UKM8;1997;12;0;393.32
UKM8;1998;1;0;418.74
UKM8;1998;2;0;285.69
UKM8;1998;3;0;347.78
UKM8;1998;4;0;343.76
UKM8;1998;5;0;213.6
UKM8;1998;6;0;156.53
UKM8;1998;7;0;113.87
UKM8;1998;8;0;105.93
UKM8;1998;9;0;129.6
UKM8;1998;10;0;285.54
UKM8;1998;11;0;361.06
UKM8;1998;12;0;386.01
UKM8;1999;1;0;417.18
UKM8;1999;2;0;375.94
UKM8;1999;3;0;364.31
UKM8;1999;4;0;282.03
UKM8;1999;5;0;209.28
UKM8;1999;6;0;168.24
UKM8;1999;7;0;60.75
UKM8;1999;8;0;113.19
UKM8;1999;9;0;108.55
UKM8;1999;10;0;250.38
UKM8;1999;11;0;327.15
UKM8;1999;12;0;451.77
UKM8;2000;1;0;403.88
UKM8;2000;2;0;370.71
UKM8;2000;3;0;346.25
UKM8;2000;4;0;342.65
UKM8;2000;5;0;213.72
UKM8;2000;6;0;152.59
UKM8;2000;7;0;82.94
UKM8;2000;8;0;74.08
UKM8;2000;9;0;139.16
UKM8;2000;10;0;274.5
UKM8;2000;11;0;365.69
UKM8;2000;12;0;432.68
UKM8;2001;1;0;472.35
UKM8;2001;2;0;403.04
UKM8;2001;3;0;433.93
UKM8;2001;4;0;336.01
UKM8;2001;5;0;184.66
UKM8;2001;6;0;159.58
UKM8;2001;7;0;90.63
UKM8;2001;8;0;95.7
UKM8;2001;9;0;162.76
UKM8;2001;10;0;181.98
UKM8;2001;11;0;310.15
UKM8;2001;12;0;451.81
UKM8;2002;1;0;395.25
UKM8;2002;2;0;350.93
UKM8;2002;3;0;361.3
UKM8;2002;4;0;286.49
UKM8;2002;5;0;224.58
UKM8;2002;6;0;145.58
UKM8;2002;7;0;113.03
UKM8;2002;8;0;62.97
UKM8;2002;9;0;142.27
UKM8;2002;10;0;312.53
UKM8;2002;11;0;318.63
UKM8;2002;12;0;420.4
UKM8;2003;1;0;444.14
UKM8;2003;2;0;405.89
UKM8;2003;3;0;350.36
UKM8;2003;4;0;265.12
UKM8;2003;5;0;235.57
UKM8;2003;6;0;107.11
UKM8;2003;7;0;30.7
UKM8;2003;8;0;70.66
UKM8;2003;9;0;149.5
UKM8;2003;10;0;306.49
UKM8;2003;11;0;303.01
UKM8;2003;12;0;424.17
UKM8;2004;1;0;418.75
UKM8;2004;2;0;405.82
UKM8;2004;3;0;375.04
UKM8;2004;4;0;278.49
UKM8;2004;5;0;199.08
UKM8;2004;6;0;121.54
UKM8;2004;7;0;107.12
UKM8;2004;8;0;50.58
UKM8;2004;9;0;149.31
UKM8;2004;10;0;285.65
UKM8;2004;11;0;318.7
UKM8;2004;12;0;389.04
UKM8;2005;1;0;381.76
UKM8;2005;2;0;381.41
UKM8;2005;3;0;346.75
UKM8;2005;4;0;307.59
UKM8;2005;5;0;255.23
UKM8;2005;6;0;101.58
UKM8;2005;7;0;81.69
UKM8;2005;8;0;93.7
UKM8;2005;9;0;129.07
UKM8;2005;10;0;213.29
UKM8;2005;11;0;369.34
UKM8;2005;12;0;416.55
UKM8;2006;1;0;426.16
UKM8;2006;2;0;377.24
UKM8;2006;3;0;433.05
UKM8;2006;4;0;330.63
UKM8;2006;5;0;237.42
UKM8;2006;6;0;100.81
UKM8;2006;7;0;26.83
UKM8;2006;8;0;86.23
UKM8;2006;9;0;99.15
UKM8;2006;10;0;212.02
UKM8;2006;11;0;325.65
UKM8;2006;12;0;381.57
UKM8;2007;1;0;375.87
UKM8;2007;2;0;351.98
UKM8;2007;3;0;359.92
UKM8;2007;4;0;237.24
UKM8;2007;5;0;236.65
UKM8;2007;6;0;118.72
UKM8;2007;7;0;100.63
UKM8;2007;8;0;105.83
UKM8;2007;9;0;168.13
UKM8;2007;10;0;230.36
UKM8;2007;11;0;316.91
UKM8;2007;12;0;422.88
UKM8;2008;1;0;410.51
UKM8;2008;2;0;366.25
UKM8;2008;3;0;403.32
UKM8;2008;4;0;321.9
UKM8;2008;5;0;172.15
UKM8;2008;6;0;151.36
UKM8;2008;7;0;68.6
UKM8;2008;8;0;67.13
UKM8;2008;9;0;171.34
UKM8;2008;10;0;299.63
UKM8;2008;11;0;359.74
UKM8;2008;12;0;455.09
UKM8;2009;1;0;446.86
UKM8;2009;2;0;386.68
UKM8;2009;3;0;359.88
UKM8;2009;4;0;267
UKM8;2009;5;0;225.25
UKM8;2009;6;0;109.14
UKM8;2009;7;0;57.41
UKM8;2009;8;0;66.66
UKM8;2009;9;0;144.92
UKM8;2009;10;0;234.29
UKM8;2009;11;0;340.45
UKM8;2009;12;0;519.41
UKM8;2010;1;0;525.03
UKM8;2010;2;0;456.49
UKM8;2010;3;0;394.74
UKM8;2010;4;0;288.64
UKM8;2010;5;0;237.93
UKM8;2010;6;0;71.89
UKM8;2010;7;0;57.91
UKM8;2010;8;0;96.56
UKM8;2010;9;0;137.24
UKM8;2010;10;0;266.95
UKM8;2010;11;0;413.3
UKM8;2010;12;0;604.89
UKM8;2011;1;0;463.54
UKM8;2011;2;0;363.6
UKM8;2011;3;0;384.5
UKM8;2011;4;0;228.23
UKM8;2011;5;0;226.53
UKM8;2011;6;0;171.05
UKM8;2011;7;0;77.25
UKM8;2011;8;0;121.9
UKM8;2011;9;0;142.14
UKM8;2011;10;0;220.91
UKM8;2011;11;0;281.02
UKM8;2011;12;0;422.28
UKM8;2012;1;0;420.63
UKM8;2012;2;0;365.82
UKM8;2012;3;0;299.79
UKM8;2012;4;0;338.25
UKM8;2012;5;0;227.99
UKM8;2012;6;0;169.22
UKM8;2012;7;0;110.34
UKM8;2012;8;0;67.3
UKM8;2012;9;0;177.79
UKM8;2012;10;0;323.85
UKM8;2012;11;0;367.36
UKM8;2012;12;0;447.05
UKM8;2013;1;0;432.8
UKM8;2013;2;0;407.89
UKM8;2013;3;0;477.58
UKM8;2013;4;0;347.39
UKM8;2013;5;0;247.93
UKM8;2013;6;0;131.51
UKM8;2013;7;0;29.78
UKM8;2013;8;0;59.97
UKM8;2013;9;0;162.27
UKM8;2013;10;0;215.15
UKM8;2013;11;0;392.74
UKM8;2013;12;0;359.76
UKM8;2014;1;0;411.99
UKM8;2014;2;0;358.11
UKM8;2014;3;0;352.21
UKM8;2014;4;0;264.38
UKM8;2014;5;0;208.27
UKM8;2014;6;0;86.62
UKM8;2014;7;0;34.76
UKM8;2014;8;0;119.74
UKM8;2014;9;0;99.35
UKM8;2014;10;0;231.96
UKM8;2014;11;0;308.05
UKM8;2014;12;0;427.26
UKM8;2015;1;0;440.66
UKM8;2015;2;0;385.34
UKM8;2015;3;0;382.34
UKM8;2015;4;0;310.57
UKM8;2015;5;0;277.88
UKM8;2015;6;0;169.64
UKM8;2015;7;0;122.72
UKM8;2015;8;0;104.87
UKM8;2015;9;0;182.27
UKM8;2015;10;0;251.43
UKM8;2015;11;0;316.53
UKM8;2015;12;0;345.07
UKM8;2016;1;0;426.77
UKM8;2016;2;0;417.61
UKM8;2016;3;0;373.14
UKM8;2016;4;0;338.88
UKM8;2016;5;0;201.21
UKM8;2016;6;0;105.7
UKM8;2016;7;0;94.5
UKM8;2016;8;0;80.94
UKM8;2016;9;0;107.88
CH024;1997;7;0;66.96
CH024;1997;8;0;19.46
CH024;1997;9;0;88.58
CH024;1997;10;0;279.84
CH024;1997;11;0;398.88
CH024;1997;12;0;509.02
CH024;1998;1;0;519.97
CH024;1998;2;0;414.25
CH024;1998;3;0;405.08
CH024;1998;4;0;317.81
CH024;1998;5;0;140
CH024;1998;6;0;68.47
CH024;1998;7;3.74;24.44
CH024;1998;8;10.94;45.69
CH024;1998;9;0;144.71
CH024;1998;10;0;273.21
CH024;1998;11;0;510.36
CH024;1998;12;0;569.64
CH024;1999;1;0;520.34
CH024;1999;2;0;544.05
CH024;1999;3;0;405.19
CH024;1999;4;0;312.58
CH024;1999;5;0;114.82
CH024;1999;6;0;91.54
CH024;1999;7;0;8.39
CH024;1999;8;0;23.47
CH024;1999;9;0;49.68
CH024;1999;10;0;278.46
CH024;1999;11;0;489.99
CH024;1999;12;0;528.47
CH024;2000;1;0;587.55
CH024;2000;2;0;436.06
CH024;2000;3;0;393.82
CH024;2000;4;0;278.59
CH024;2000;5;0;111.99
CH024;2000;6;0;37.66
CH024;2000;7;0;72.82
CH024;2000;8;0;25.33
CH024;2000;9;0;91.77
CH024;2000;10;0;265.99
CH024;2000;11;0;397.06
CH024;2000;12;0;458.1
CH024;2001;1;0;525.01
CH024;2001;2;0;433.74
CH024;2001;3;0;361.99
CH024;2001;4;0;350.76
CH024;2001;5;0;112.51
CH024;2001;6;0;101.94
CH024;2001;7;0;25.1
CH024;2001;8;0;14.25
CH024;2001;9;0;204.03
CH024;2001;10;0;155.83
CH024;2001;11;0;475.33
CH024;2001;12;0;599.2
CH024;2002;1;0;565.87
CH024;2002;2;0;381.43
CH024;2002;3;0;371.51
CH024;2002;4;0;300.56
CH024;2002;5;0;199.85
CH024;2002;6;6.86;42.14
CH024;2002;7;0;20.04
CH024;2002;8;0;33.14
CH024;2002;9;0;157.83
CH024;2002;10;0;264.02
CH024;2002;11;0;368.9
CH024;2002;12;0;473.11
CH024;2003;1;0;582.02
CH024;2003;2;0;554.39
CH024;2003;3;0;347.33
CH024;2003;4;0;287.38
CH024;2003;5;0;122.71
CH024;2003;6;14.13;0
CH024;2003;7;5.97;12.41
CH024;2003;8;43.35;4.59
CH024;2003;9;0;109.71
CH024;2003;10;0;361.91
CH024;2003;11;0;403.43
CH024;2003;12;0;533.81
CH024;2004;1;0;564.79
CH024;2004;2;0;483.58
CH024;2004;3;0;463.95
CH024;2004;4;0;304.16
CH024;2004;5;0;221.68
CH024;2004;6;1.22;87.12
CH024;2004;7;0;53.21
CH024;2004;8;2.94;39.1
CH024;2004;9;0;108.65
CH024;2004;10;0;200.91
CH024;2004;11;0;425.55
